id_str,tweet_created_at,user_screen_name,user_id_str,user_statuses_count,user_favourites_count,user_protected,user_listed_count,user_following,user_description,user_location,user_verified,user_followers_count,user_friends_count,user_created_at,tweet_language,text_,favorite_count,favorited,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id_str,retweet_count,retweeted,text
,,,,,,,,,,,,,,,,,,,,,,,,
'793512393548496896',Tue Nov 01 17:57:52 +0000 2016,richsentme,89107116,2017,573,FALSE,16,FALSE,"Infosec guy, writer, runner. Defcon 25 instructor, BSides speaker. Ham radio nerd, lover of old BMWs, Toronto born & bred, very unelite haxor. Tweets r my own.",,FALSE,316,285,Wed Nov 11 04:30:22 +0000 2009,en,@AmazonHelp 40 minutes on the phone with multiple agents and zero resolution. 2FA is broken and they can't help w/o a code that never comes.,0,FALSE,AmazonHelp,,85741735,0,FALSE,
'793517349676646400',Tue Nov 01 18:17:33 +0000 2016,AmazonHelp,85741735,2225448,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@richsentme We'd like a member of our team to look into this. Please fill out the secure form here: https://t.co/2p0upuB96k. ^VS,0,FALSE,richsentme,7.94E+17,89107116,0,FALSE,@richsentme We'd like a member of our team to look into this. Please fill out the secure form here: https://t.co/2p0upuB96k. ^VS
,,,,,,,,,,,,,,,,,,,,,,,,
'793512474192543744',Tue Nov 01 17:58:11 +0000 2016,emmajt81,20815886,12283,181,FALSE,21,FALSE,Director of @unleashedagents • you'll probably find me talking about America 🇺🇸 • or pugs • or Buble • or Tom Cruise • or JT (sorry 🤣),"Kent, United Kingdom ",FALSE,1359,394,Fri Feb 13 23:05:25 +0000 2009,en,So @AmazonTicketsUK pre sale for @michaelbuble tomorrow but no tour dates announced what's happening????,0,FALSE,,,,0,FALSE,
'793515199613505536',Tue Nov 01 18:09:01 +0000 2016,AmazonHelp,85741735,2225450,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@emmajt81 I'm sorry for the trouble. Please reach out to us here: https://t.co/Ro4NBR2SH7 so we check into this with you. ^DT,0,FALSE,emmajt81,7.94E+17,20815886,0,FALSE,@emmajt81 I'm sorry for the trouble. Please reach out to us here: https://t.co/Ro4NBR2SH7 so we check into this with you. ^DT
,,,,,,,,,,,,,,,,,,,,,,,,
'793512535316164608',Tue Nov 01 17:58:25 +0000 2016,thelewisaaron,3157739056,572,323,FALSE,5,FALSE,"I complain a lot, I'm a nightmare, but it's justified. Honestly I'm positive offline. I like ugly architecture & taking photos.","London, United Kingdom",FALSE,1802,348,Sat Apr 11 20:53:18 +0000 2015,en,@AmazonHelp You have messed up so much recently. Not convinced I'll  get my order tomorrow. Totally hovering over the cancel prime button 😡,0,FALSE,AmazonHelp,,85741735,0,FALSE,
'793514803167977472',Tue Nov 01 18:07:26 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,"@Thelewisgodden This is not the expectation we aim to provide. Without providing account details, can you explain whats going on? ^JW",0,FALSE,thelewisaaron,7.94E+17,3157739056,0,FALSE,
'793527007237771265',Tue Nov 01 18:55:56 +0000 2016,thelewisaaron,3157739056,572,323,FALSE,5,FALSE,"I complain a lot, I'm a nightmare, but it's justified. Honestly I'm positive offline. I like ugly architecture & taking photos.","London, United Kingdom",FALSE,1802,348,Sat Apr 11 20:53:18 +0000 2015,en,@AmazonHelp Third delivery now left in communal hallway after advised your drivers will not do this. Let's hope the items reach me tomorrow!,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793527535590080512',Tue Nov 01 18:58:02 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@Thelewisgodden I'm sorry for the delivery issue. Is there a safe place set the carrier isn't using (https://t.co/i1AGYXWjNA)? ^SJ,0,FALSE,thelewisaaron,7.94E+17,3157739056,0,FALSE,@Thelewisgodden I'm sorry for the delivery issue. Is there a safe place set the carrier isn't using (https://t.co/i1AGYXWjNA)? ^SJ
,,,,,,,,,,,,,,,,,,,,,,,,
'793512583483371520',Tue Nov 01 17:58:37 +0000 2016,YouAreNotABike,7.68681E+17,357,28,FALSE,4,FALSE,You are not a bike. Get out of the bike lane.,,FALSE,216,15,Thu Aug 25 05:26:39 +0000 2016,en,"@AmazonFresh blocking the southbound Dexter Ave N bike lane in Seattle, WA. Your driver denied this was illegal! https://t.co/5ruKqz52xk",0,FALSE,AmazonFresh,,20005307,0,FALSE,"@AmazonFresh blocking the southbound Dexter Ave N bike lane in Seattle, WA. Your driver denied this was illegal! https://t.co/5ruKqz52xk"
'793519845216321536',Tue Nov 01 18:27:28 +0000 2016,AmazonHelp,85741735,2225448,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@YouAreNotABike My team would like to further look into this. Please fill out this form: https://t.co/UJ7goUkmLr. ^AB,0,FALSE,YouAreNotABike,7.94E+17,7.68681E+17,0,FALSE,@YouAreNotABike My team would like to further look into this. Please fill out this form: https://t.co/UJ7goUkmLr. ^AB
'793521570186616832',Tue Nov 01 18:34:19 +0000 2016,YouAreNotABike,7.68681E+17,357,28,FALSE,4,FALSE,You are not a bike. Get out of the bike lane.,,FALSE,216,15,Thu Aug 25 05:26:39 +0000 2016,en,@AmazonHelp I filled out your form. I expect Amazon to take any and all action necessary to prevent this from happening again.,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793513376316026881',Tue Nov 01 18:01:46 +0000 2016,whitrodrigues,460620990,7591,1019,FALSE,0,FALSE,Instagram: whitney.xo,,FALSE,296,277,Tue Jan 10 23:23:05 +0000 2012,en,When @amazon tells you they don't know when your products will come in but still take your money and refuse cancellation 😤😤😤,0,FALSE,,,,0,FALSE,
'793514927340265472',Tue Nov 01 18:07:56 +0000 2016,AmazonHelp,85741735,2225450,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,"@whitrodrigues Sorry for the frustration. Without providing any account info, can you tell us more about what's going on? ^CS",0,FALSE,whitrodrigues,7.94E+17,460620990,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793513574178193408',Tue Nov 01 18:02:33 +0000 2016,SG1776,1379501556,1905,2547,FALSE,5,FALSE,"proud working mother of 2 - ""opportunity is missed by most because it's dressed in overalls and looks like work.""",,FALSE,40,107,Thu Apr 25 13:56:28 +0000 2013,en,With all the kudos I just gave @amazon they are making me eat their words. Having worst customer service right now. #amazonprime #ugh,1,FALSE,,,,0,FALSE,
'793514925230551040',Tue Nov 01 18:07:55 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@SG1776 We're sorry to hear about your experience. Do you mind to explain to us a bit more about what is going on? ^JO,0,FALSE,SG1776,7.94E+17,1379501556,0,FALSE,
'793516217776607232',Tue Nov 01 18:13:03 +0000 2016,SG1776,1379501556,1905,2547,FALSE,5,FALSE,"proud working mother of 2 - ""opportunity is missed by most because it's dressed in overalls and looks like work.""",,FALSE,40,107,Thu Apr 25 13:56:28 +0000 2013,en,"@AmazonHelp chatted with a slow responding person, told to call, put on hold, disconnected, put on hold again, told to email. wasted 1 hour",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793521241600749568',Tue Nov 01 18:33:01 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@SG1776 What was the original issue for the call? Was the issue resolved via e-mail? ^RM,0,FALSE,SG1776,7.94E+17,1379501556,0,FALSE,
'793522393872465920',Tue Nov 01 18:37:36 +0000 2016,SG1776,1379501556,1905,2547,FALSE,5,FALSE,"proud working mother of 2 - ""opportunity is missed by most because it's dressed in overalls and looks like work.""",,FALSE,40,107,Thu Apr 25 13:56:28 +0000 2013,en,@AmazonHelp still waiting to be emailed back. My Amazon photos isn't letting me upload. Says I'm not prime even though I am,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793525015023091713',Tue Nov 01 18:48:01 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@SG1776 Keep us posted on the email response. ^HB,0,FALSE,SG1776,7.94E+17,1379501556,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793513776003842048',Tue Nov 01 18:03:21 +0000 2016,TSQL_Simon,2725725450,1069,103,FALSE,22,FALSE,"#TSQL
#SSRS
#SQL
#SSIS
#SQLSERVER
#SQLFamily",Birmingham UK,FALSE,82,230,Tue Aug 12 09:05:19 +0000 2014,en,@AmazonHelp Odd I have prime which allows 5gb files &amp; unlimited pics yet I am out off space? #how https://t.co/KLWUQpuR4e,0,FALSE,AmazonHelp,,85741735,0,FALSE,@AmazonHelp Odd I have prime which allows 5gb files &amp; unlimited pics yet I am out off space? #how https://t.co/KLWUQpuR4e
'793515308250198016',Tue Nov 01 18:09:26 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@TSQL_Simon This link might help:  https://t.co/n2Sj2KdojF ^EM,0,FALSE,TSQL_Simon,7.94E+17,2725725450,0,FALSE,@TSQL_Simon This link might help:  https://t.co/n2Sj2KdojF ^EM
'793518779514884096',Tue Nov 01 18:23:14 +0000 2016,TSQL_Simon,2725725450,1069,103,FALSE,22,FALSE,"#TSQL
#SSRS
#SQL
#SSIS
#SQLSERVER
#SQLFamily",Birmingham UK,FALSE,82,230,Tue Aug 12 09:05:19 +0000 2014,en,"@AmazonHelp No, that say what I know 'storage for all of your photos, as well as an additional 5 GB ...' I'm a prime member so why the limit",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793521742618787840',Tue Nov 01 18:35:01 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@TSQL_Simon This link will help you manage your storage: https://t.co/sBWCESsJ1Y. 1/2 ^SW,0,FALSE,TSQL_Simon,7.94E+17,2725725450,0,FALSE,@TSQL_Simon This link will help you manage your storage: https://t.co/sBWCESsJ1Y. 1/2 ^SW
'793522109846786048',Tue Nov 01 18:36:28 +0000 2016,AmazonHelp,85741735,2225446,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,"@TSQL_Simon If you believe that there's been a mistake made in calculating the storage limit, contact us: https://t.co/x0q0I8hH8N ^SW",0,FALSE,TSQL_Simon,7.94E+17,2725725450,0,FALSE,"@TSQL_Simon If you believe that there's been a mistake made in calculating the storage limit, contact us: https://t.co/x0q0I8hH8N ^SW"
'793523721482952704',Tue Nov 01 18:42:52 +0000 2016,TSQL_Simon,2725725450,1069,103,FALSE,22,FALSE,"#TSQL
#SSRS
#SQL
#SSIS
#SQLSERVER
#SQLFamily",Birmingham UK,FALSE,82,230,Tue Aug 12 09:05:19 +0000 2014,en,"@AmazonHelp Done, thank you, I await their reply",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793515228877066240',Tue Nov 01 18:09:08 +0000 2016,ZaheenKhan,55165270,749,179,FALSE,5,FALSE,"A computer engineer working as Oracle DBA in private firm. I m a dreamer, achiever, fed up of our system.
Interests- politics, photography, cars, gadgets & more",India,FALSE,44,214,Thu Jul 09 06:40:14 +0000 2009,en,@amazon is so cheap that they don't want to give cashback n hence making false claims. Debit card trx is shwn as net bnking in their records https://t.co/bHhzok208F,0,FALSE,amazon,,20793816,0,FALSE,@amazon is so cheap that they don't want to give cashback n hence making false claims. Debit card trx is shwn as net bnking in their records https://t.co/bHhzok208F
'793565548995026945',Tue Nov 01 21:29:05 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@ZaheenKhan Apologies! I'd like to investigate this. Please fill in your details here: https://t.co/GIJyeYqKE0 (1/3) ^SV,0,FALSE,ZaheenKhan,7.94E+17,55165270,0,FALSE,@ZaheenKhan Apologies! I'd like to investigate this. Please fill in your details here: https://t.co/GIJyeYqKE0 (1/3) ^SV
'793565782659698689',Tue Nov 01 21:30:00 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@ZaheenKhan I'll reach and assist you further, Once we receive your details. Please do keep us posted. (2/3) ^SV",0,FALSE,ZaheenKhan,7.94E+17,55165270,0,FALSE,
'793565898862919680',Tue Nov 01 21:30:28 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@ZaheenKhan Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. (3/3) ^SV",0,FALSE,ZaheenKhan,7.94E+17,55165270,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793515294249607168',Tue Nov 01 18:09:23 +0000 2016,Gul_Dukat88,252708604,13522,556,FALSE,13,FALSE,"Yeah, well sometimes nothin' can be a real cool hand.","New York, USA",FALSE,159,192,Tue Feb 15 19:04:31 +0000 2011,en,"@AmazonHelp - looks like @USPSHelp has given up helping for the day, so I guess my pkg won't arrive today either. https://t.co/7O0DaS9Eam",0,FALSE,AmazonHelp,,85741735,0,FALSE,"@AmazonHelp - looks like @USPSHelp has given up helping for the day, so I guess my pkg won't arrive today either. https://t.co/7O0DaS9Eam"
'793516589496819714',Tue Nov 01 18:14:32 +0000 2016,AmazonHelp,85741735,2225448,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@Gul_Dukat88 I'm sorry for the trouble. Is the order past the delivery date shown: https://t.co/q4LAMZ3tbE What is the tracking status? ^GL,0,FALSE,Gul_Dukat88,7.94E+17,252708604,0,FALSE,@Gul_Dukat88 I'm sorry for the trouble. Is the order past the delivery date shown: https://t.co/q4LAMZ3tbE What is the tracking status? ^GL
'793516920695824384',Tue Nov 01 18:15:51 +0000 2016,Gul_Dukat88,252708604,13522,556,FALSE,13,FALSE,"Yeah, well sometimes nothin' can be a real cool hand.","New York, USA",FALSE,159,192,Tue Feb 15 19:04:31 +0000 2011,en,"@AmazonHelp-delivered ""ready for pick up""-no attempt was made-@USPSHelp never bothered to get back to me &amp; seem to have given up.",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793517007878717440',Tue Nov 01 18:16:12 +0000 2016,Gul_Dukat88,252708604,13522,556,FALSE,13,FALSE,"Yeah, well sometimes nothin' can be a real cool hand.","New York, USA",FALSE,159,192,Tue Feb 15 19:04:31 +0000 2011,en,"@AmazonHelp - and yes ""delivered ready for p/u"" was as of yesterday.",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793518873320587264',Tue Nov 01 18:23:36 +0000 2016,AmazonHelp,85741735,2225448,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@Gul_Dukat88 We'd like to take a closer look into this with you and help find your order. Please reach us here: https://t.co/hApLpMlfHN ^VS,0,FALSE,Gul_Dukat88,7.94E+17,252708604,0,FALSE,@Gul_Dukat88 We'd like to take a closer look into this with you and help find your order. Please reach us here: https://t.co/hApLpMlfHN ^VS
'793519100957978625',Tue Nov 01 18:24:31 +0000 2016,Gul_Dukat88,252708604,13522,556,FALSE,13,FALSE,"Yeah, well sometimes nothin' can be a real cool hand.","New York, USA",FALSE,159,192,Tue Feb 15 19:04:31 +0000 2011,en,"@AmazonHelp - well it finally arrived after many calls/emails/tweets-totally not your fault, @USPS is not reliable. Thanks for the help! 👍🏻",0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
'793515382879449089',Tue Nov 01 18:09:44 +0000 2016,Folferz,94245683,66785,9353,FALSE,29,FALSE,Furry enthusiast. Independent musician. Pansexual and Polyamorous. Vegetarian. INFP. Male pronouns. Living with my love and last shred of sanity -- @Moovry.,"Grand Forks, ND",FALSE,1085,909,Thu Dec 03 03:35:21 +0000 2009,en,Been having issues sleeping lately due to increased anxiety about why the heck my background check isn't finished for Amazon yet.,0,FALSE,,,,0,FALSE,
'793516961317679105',Tue Nov 01 18:16:01 +0000 2016,AmazonHelp,85741735,2225448,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,@Folferz No need to be anxious. Use the attached link to contact our recruiting team: https://t.co/hSUojETSkF. ^SW,0,FALSE,Folferz,7.94E+17,94245683,0,FALSE,@Folferz No need to be anxious. Use the attached link to contact our recruiting team: https://t.co/hSUojETSkF. ^SW
,,,,,,,,,,,,,,,,,,,,,,,,
'793515895523979264',Tue Nov 01 18:11:46 +0000 2016,jlt103,33686448,50485,730,FALSE,6,FALSE,Still a sucka for the curls... Ceo of just drink through it,Watts very on,FALSE,625,498,Mon Apr 20 22:13:17 +0000 2009,en,@amazon hey u said my package was delivered Friday it's Tuesday playa where is it at,0,FALSE,amazon,,20793816,0,FALSE,
'793517211616944128',Tue Nov 01 18:17:00 +0000 2016,AmazonHelp,85741735,2225448,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149569,53,Wed Oct 28 04:17:54 +0000 2009,en,"@jlt103 Hey there, I hate to here it hasn't arrived! Please contact us so we can go over the options to help:  https://t.co/hApLpMlfHN. ^JW",0,FALSE,jlt103,7.94E+17,33686448,0,FALSE,"@jlt103 Hey there, I hate to here it hasn't arrived! Please contact us so we can go over the options to help:  https://t.co/hApLpMlfHN. ^JW"
,,,,,,,,,,,,,,,,,,,,,,,,
'793516077334626304',Tue Nov 01 18:12:30 +0000 2016,arindramm29,238576433,715,1164,FALSE,1,FALSE,"इस दुनिया में बहुत सारे अच्छे लोग हैं।अगर आप उन्हें ढूंढ़ नहीं सकते तो स्वयं को ही अच्छा बनाएँ.
मुझे मेरे भारतीय होने पर गर्व है। मुझे मेरे भारत देश पर गर्व है।","पुणे,महाराष्ट्र",FALSE,83,308,Sat Jan 15 14:07:16 +0000 2011,en,@amazonIN very pathetic service by Amazon. Delivery team doesn't called the customer and email says customer not available.,0,FALSE,amazonIN,,1282946089,0,FALSE,
'793549903041556484',Tue Nov 01 20:26:54 +0000 2016,AmazonHelp,85741735,2225442,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@arindramm29 Hi there, we are sorry to hear that. Please get in touch with us through this link: (1/2",0,FALSE,arindramm29,7.94E+17,238576433,0,FALSE,
'793549926751961090',Tue Nov 01 20:27:00 +0000 2016,AmazonHelp,85741735,2225442,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@arindramm29 https://t.co/V19v4e02eG and we'll check this out for you. (2/2) ^VM,0,FALSE,arindramm29,7.94E+17,238576433,0,FALSE,@arindramm29 https://t.co/V19v4e02eG and we'll check this out for you. (2/2) ^VM
,,,,,,,,,,,,,,,,,,,,,,,,
'793516274034872328',Tue Nov 01 18:13:17 +0000 2016,arindramm29,238576433,715,1164,FALSE,1,FALSE,"इस दुनिया में बहुत सारे अच्छे लोग हैं।अगर आप उन्हें ढूंढ़ नहीं सकते तो स्वयं को ही अच्छा बनाएँ.
मुझे मेरे भारतीय होने पर गर्व है। मुझे मेरे भारत देश पर गर्व है।","पुणे,महाराष्ट्र",FALSE,83,308,Sat Jan 15 14:07:16 +0000 2011,en,@amazonIN incorrect delivery team phone number shared . Which is a wrong number. How customer can contact the delivery boy.,0,FALSE,amazonIN,,1282946089,0,FALSE,
'793559239927169028',Tue Nov 01 21:04:01 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@arindramm29 Apologies! Please be assured, our courier partners make 3 delivery attempts in consecutive days. (1/3) ^SV",0,FALSE,arindramm29,7.94E+17,238576433,0,FALSE,
'793559490784354305',Tue Nov 01 21:05:00 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,@arindramm29 Request you to wait for the next attempt to receive your order. Please do keep us posted for any assistance. (2/3) ^SV,0,FALSE,arindramm29,7.94E+17,238576433,0,FALSE,
'793559611634835456',Tue Nov 01 21:05:29 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@arindramm29 Further, I'll be sure to share your comments as feedback with appropriate team internally for a review. (3/3) ^SV",0,FALSE,arindramm29,7.94E+17,238576433,0,FALSE,
'793663034518536192',Wed Nov 02 03:56:27 +0000 2016,arindramm29,238576433,715,1164,FALSE,1,FALSE,"इस दुनिया में बहुत सारे अच्छे लोग हैं।अगर आप उन्हें ढूंढ़ नहीं सकते तो स्वयं को ही अच्छा बनाएँ.
मुझे मेरे भारतीय होने पर गर्व है। मुझे मेरे भारत देश पर गर्व है।","पुणे,महाराष्ट्र",FALSE,83,308,Sat Jan 15 14:07:16 +0000 2011,en,@AmazonHelp I know Ur conditions but don't tell lie to customers.nd Do not send incorrect contact details nd email.,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793663598585405440',Wed Nov 02 03:58:42 +0000 2016,arindramm29,238576433,715,1164,FALSE,1,FALSE,"इस दुनिया में बहुत सारे अच्छे लोग हैं।अगर आप उन्हें ढूंढ़ नहीं सकते तो स्वयं को ही अच्छा बनाएँ.
मुझे मेरे भारतीय होने पर गर्व है। मुझे मेरे भारत देश पर गर्व है।","पुणे,महाराष्ट्र",FALSE,83,308,Sat Jan 15 14:07:16 +0000 2011,en,@AmazonHelp do whatever u want to do. But I will make sure that from next time I will not order anything FROM Amazon,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793669595899068416',Wed Nov 02 04:22:31 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@arindramm29 Hey, sorry for the bad experience. Kindly wait for the time frame mentioned. ^AK (1/2)",0,FALSE,arindramm29,7.94E+17,238576433,0,FALSE,
'793675828886372352',Wed Nov 02 04:47:18 +0000 2016,arindramm29,238576433,715,1164,FALSE,1,FALSE,"इस दुनिया में बहुत सारे अच्छे लोग हैं।अगर आप उन्हें ढूंढ़ नहीं सकते तो स्वयं को ही अच्छा बनाएँ.
मुझे मेरे भारतीय होने पर गर्व है। मुझे मेरे भारत देश पर गर्व है।","पुणे,महाराष्ट्र",FALSE,83,308,Sat Jan 15 14:07:16 +0000 2011,en,@AmazonHelp today morning I have received two messages stating that customer not available.i have not received any calls wht the hell Amazon,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793745738832510976',Wed Nov 02 09:25:05 +0000 2016,arindramm29,238576433,715,1164,FALSE,1,FALSE,"इस दुनिया में बहुत सारे अच्छे लोग हैं।अगर आप उन्हें ढूंढ़ नहीं सकते तो स्वयं को ही अच्छा बनाएँ.
मुझे मेरे भारतीय होने पर गर्व है। मुझे मेरे भारत देश पर गर्व है।","पुणे,महाराष्ट्र",FALSE,83,308,Sat Jan 15 14:07:16 +0000 2011,en,@AmazonHelp Amazon sucks,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793745781241090048',Wed Nov 02 09:25:15 +0000 2016,arindramm29,238576433,715,1164,FALSE,1,FALSE,"इस दुनिया में बहुत सारे अच्छे लोग हैं।अगर आप उन्हें ढूंढ़ नहीं सकते तो स्वयं को ही अच्छा बनाएँ.
मुझे मेरे भारतीय होने पर गर्व है। मुझे मेरे भारत देश पर गर्व है।","पुणे,महाराष्ट्र",FALSE,83,308,Sat Jan 15 14:07:16 +0000 2011,en,@AmazonHelp still not received the package,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793745858823069696',Wed Nov 02 09:25:34 +0000 2016,arindramm29,238576433,715,1164,FALSE,1,FALSE,"इस दुनिया में बहुत सारे अच्छे लोग हैं।अगर आप उन्हें ढूंढ़ नहीं सकते तो स्वयं को ही अच्छा बनाएँ.
मुझे मेरे भारतीय होने पर गर्व है। मुझे मेरे भारत देश पर गर्व है।","पुणे,महाराष्ट्र",FALSE,83,308,Sat Jan 15 14:07:16 +0000 2011,en,@AmazonHelp provide me higer authority email id,0,FALSE,AmazonHelp,7.94E+17,85741735,0,FALSE,
'793765258452230144',Wed Nov 02 10:42:39 +0000 2016,AmazonHelp,85741735,2225440,11366,FALSE,796,FALSE,We answer Amazon support questions 7 days a week. Support available in English / Deutsch / Español / Português / Français / Italiano / 日本語,,TRUE,149568,53,Wed Oct 28 04:17:54 +0000 2009,en,"@arindramm29 Hey, I'm sorry for this. May I know if you've received an e-mail/sms regarding your current order status today? ^AA",0,FALSE,arindramm29,7.94E+17,238576433,0,FALSE,
,,,,,,,,,,,,,,,,,,,,,,,,
